ner_tag_id,study_id,tag,start_id,end_id,text,probability,model,norm_text,min,max,unit,per_weight_unit,weight_reference,per_time_unit,dose_type
10529,40896221,Dosage,554,559,84 mg,0.9633495807647705,vera-bernhard,84 mg,84.0,84.0,mg,,,,absolute
10530,40899152,Application area,33,43,Depression,0.9429499506950378,vera-bernhard,,,,,,,,
10531,40899152,Application area,100,125,Major depressive disorder,0.9355143308639526,vera-bernhard,,,,,,,,
10532,40899152,Application area,127,130,MDD,0.9588702321052551,vera-bernhard,,,,,,,,
10533,40899152,Application area,360,370,depression,0.8701656460762024,vera-bernhard,,,,,,,,
10534,40899152,Application area,607,617,depression,0.6645575165748596,vera-bernhard,,,,,,,,
10535,40900112,Application area,112,142,Treatment-Resistant Depression,0.9632786959409714,vera-bernhard,,,,,,,,
10536,40900112,Application area,566,567,-,0.5127676725387573,vera-bernhard,,,,,,,,
10537,40900112,Application area,589,592,TRD,0.7463647127151489,vera-bernhard,,,,,,,,
10538,40902498,Application area,17,40,substance use disorders,0.893126646677653,vera-bernhard,,,,,,,,
10539,40902498,Application area,102,125,Substance use disorders,0.9029737114906311,vera-bernhard,,,,,,,,
10540,40902498,Application area,127,131,SUDs,0.8732360005378723,vera-bernhard,,,,,,,,
10541,40902498,Application area,302,306,SUDs,0.7672946453094482,vera-bernhard,,,,,,,,
10542,40902498,Application area,551,555,SUDs,0.6491343975067139,vera-bernhard,,,,,,,,
10543,40902882,Application area,80,105,major depressive disorder,0.876160740852356,vera-bernhard,,,,,,,,
10544,40902882,Application area,235,260,major depressive disorder,0.8405862251917521,vera-bernhard,,,,,,,,
10545,40902882,Application area,262,265,MDD,0.7250669598579407,vera-bernhard,,,,,,,,
10546,40902882,Dosage,723,733,0.25 mg/kg,0.9467667043209076,vera-bernhard,0.25 mg/kg,0.25,0.25,mg,kg,1.0,,relative_weight
10547,40907711,Application area,88,118,Treatment-Resistant Depression,0.9719193428754807,vera-bernhard,,,,,,,,
10548,40907711,Application area,184,214,Treatment-Resistant Depression,0.9721798598766327,vera-bernhard,,,,,,,,
10549,40907711,Application area,216,219,TRD,0.9834060668945312,vera-bernhard,,,,,,,,
10550,40907711,Application area,268,293,Major Depressive Disorder,0.9424682060877482,vera-bernhard,,,,,,,,
10551,40907711,Application area,295,298,MDD,0.9745306968688965,vera-bernhard,,,,,,,,
10552,40907711,Application area,414,417,TRD,0.9490251541137695,vera-bernhard,,,,,,,,
10553,40917239,Dosage,96,101,15 μg,0.8614997565746307,vera-bernhard,15 μg,15.0,15.0,μg,,,,absolute
10554,40917239,Dosage,505,510,15 μg,0.9357901513576508,vera-bernhard,15 μg,15.0,15.0,μg,,,,absolute
10555,40917239,Dosage,1459,1464,15 µg,0.7560103237628937,vera-bernhard,15 µg,15.0,15.0,µg,,,,absolute
10556,40930174,Application area,152,170,difficult-to-treat,0.8497883915901184,vera-bernhard,,,,,,,,
10557,40930174,Application area,174,204,treatment-resistant depression,0.94912089407444,vera-bernhard,,,,,,,,
10558,40930174,Application area,206,209,TRD,0.9603362083435059,vera-bernhard,,,,,,,,
10559,40930174,Application area,397,400,TRD,0.8283861875534058,vera-bernhard,,,,,,,,
10560,40930174,Application area,705,708,TRD,0.538451611995697,vera-bernhard,,,,,,,,
10561,40930887,Application area,38,48,Depression,0.6463278532028198,vera-bernhard,,,,,,,,
10562,40930887,Application area,160,176,major depression,0.6335274428129196,vera-bernhard,,,,,,,,
10563,40930887,Application area,328,348,geriatric depression,0.5970431864261627,vera-bernhard,,,,,,,,
10564,40933205,Application area,57,87,Treatment-Resistant Depression,0.9145458042621613,vera-bernhard,,,,,,,,
10565,40933205,Application area,382,412,treatment-resistant depression,0.7549490630626678,vera-bernhard,,,,,,,,
10566,40933207,Application area,36,40,Work,0.5009833574295044,vera-bernhard,,,,,,,,
10567,40933207,Application area,309,316,anxiety,0.5047925710678101,vera-bernhard,,,,,,,,
10568,40933207,Application area,326,351,traumatic stress disorder,0.533327062924703,vera-bernhard,,,,,,,,
10569,40933784,Application area,333,354,-resistant depression,0.606431782245636,vera-bernhard,,,,,,,,
10570,40939192,Application area,22,46,Autism Spectrum Disorder,0.6947999199231466,vera-bernhard,,,,,,,,
10571,40939192,Application area,293,317,autism spectrum disorder,0.734062671661377,vera-bernhard,,,,,,,,
10572,40939192,Application area,319,322,ASD,0.6934166550636292,vera-bernhard,,,,,,,,
10573,40952848,Application area,71,110,Treatment-resistant Depressive Episodes,0.7860754132270813,vera-bernhard,,,,,,,,
10574,40952848,Application area,142,172,Treatment-resistant depression,0.8311283439397812,vera-bernhard,,,,,,,,
10575,40952848,Application area,174,177,TRD,0.772382915019989,vera-bernhard,,,,,,,,
10576,40958371,Dosage,1075,1081,100 mg,0.9633820652961731,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
10577,40958371,Dosage,1132,1137,20 mg,0.6380230784416199,vera-bernhard,20 mg,20.0,20.0,mg,,,,absolute
10578,40962065,Application area,89,114,major depressive disorder,0.977853536605835,vera-bernhard,,,,,,,,
10579,40962065,Application area,227,252,major depressive disorder,0.9407456715901693,vera-bernhard,,,,,,,,
10580,40962065,Application area,254,257,MDD,0.9530693888664246,vera-bernhard,,,,,,,,
10581,40962065,Application area,263,293,treatment-resistant depression,0.9694571942090988,vera-bernhard,,,,,,,,
10582,40962065,Application area,295,298,TRD,0.9798012971878052,vera-bernhard,,,,,,,,
10583,40962065,Application area,535,538,MDD,0.6380796432495117,vera-bernhard,,,,,,,,
10584,40962065,Application area,543,546,TRD,0.6036447882652283,vera-bernhard,,,,,,,,
10585,40965838,Application area,17,28,Suicidality,0.9296362400054932,vera-bernhard,,,,,,,,
10586,40965838,Application area,90,120,Treatment-Resistant Depression,0.9702757596969604,vera-bernhard,,,,,,,,
10587,40965838,Application area,264,294,treatment-resistant depression,0.9657215923070908,vera-bernhard,,,,,,,,
10588,40965838,Application area,296,299,TRD,0.9720870852470398,vera-bernhard,,,,,,,,
10589,40965838,Application area,355,366,suicidality,0.8806395530700684,vera-bernhard,,,,,,,,
10590,40965838,Application area,453,464,suicidality,0.6382694244384766,vera-bernhard,,,,,,,,
10591,40965838,Application area,572,575,TRD,0.9519481658935547,vera-bernhard,,,,,,,,
10592,40972137,Application area,122,152,related depression and burnout,0.659935712814331,vera-bernhard,,,,,,,,
10593,40972137,Dosage,1290,1295,25 mg,0.7083709836006165,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10594,40973876,Application area,106,125,unipolar depression,0.9194524884223938,vera-bernhard,,,,,,,,
10595,40973876,Application area,277,302,major depressive disorder,0.819715142250061,vera-bernhard,,,,,,,,
10596,40973876,Application area,473,483,depression,0.7715246081352234,vera-bernhard,,,,,,,,
10597,40973876,Dosage,922,931,0.5 mg/kg,0.9859873255093893,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10598,40973876,Dosage,971,982,56 or 84 mg,0.9445909559726715,vera-bernhard,56 or 84 mg,56.0,84.0,mg,,,,absolute
10599,40974230,Application area,40,50,depression,0.9443483948707581,vera-bernhard,,,,,,,,
10600,40974230,Application area,65,96,borderline personality disorder,0.8876320123672485,vera-bernhard,,,,,,,,
10601,40974230,Application area,243,253,depression,0.9007452130317688,vera-bernhard,,,,,,,,
10602,40974230,Application area,288,319,borderline personality disorder,0.667929470539093,vera-bernhard,,,,,,,,
10603,40974230,Application area,399,419,depressive disorders,0.8590747117996216,vera-bernhard,,,,,,,,
10604,40974230,Application area,495,505,depression,0.9053504467010498,vera-bernhard,,,,,,,,
10605,40974230,Application area,531,562,borderline personality disorder,0.7609044909477234,vera-bernhard,,,,,,,,
10606,40974259,Application area,54,66,use disorder,0.8413531482219696,vera-bernhard,,,,,,,,
10607,40974259,Application area,192,204,use disorder,0.7954992949962616,vera-bernhard,,,,,,,,
10608,40974259,Application area,353,365,use disorder,0.8308866322040558,vera-bernhard,,,,,,,,
10609,40974259,Dosage,897,902,25 mg,0.8914116024971008,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10610,40998282,Application area,49,59,depression,0.9296595454216003,vera-bernhard,,,,,,,,
10611,40998282,Application area,213,223,depression,0.832227885723114,vera-bernhard,,,,,,,,
10612,40998282,Application area,364,374,depression,0.8522278070449829,vera-bernhard,,,,,,,,
10613,40999531,Application area,174,191,cocaine addiction,0.7191258072853088,vera-bernhard,,,,,,,,
10614,40999531,Application area,531,551,cocaine use disorder,0.740559717019399,vera-bernhard,,,,,,,,
10615,40999531,Application area,553,556,CUD,0.7556707859039307,vera-bernhard,,,,,,,,
10616,41004170,Application area,96,126,Treatment-Resistant Depression,0.8403733372688293,vera-bernhard,,,,,,,,
10617,41004170,Application area,289,319,treatment-resistant depression,0.7814194783568382,vera-bernhard,,,,,,,,
10618,41004170,Application area,321,324,TRD,0.6266091465950012,vera-bernhard,,,,,,,,
10619,41024388,Application area,86,115,Obsessive-Compulsive Disorder,0.9762939512729645,vera-bernhard,,,,,,,,
10620,41024388,Application area,321,350,obsessive-compulsive disorder,0.9498521238565445,vera-bernhard,,,,,,,,
10621,41024388,Application area,352,355,OCD,0.9572169184684753,vera-bernhard,,,,,,,,
10622,41026463,Application area,87,97,Depression,0.9263659715652466,vera-bernhard,,,,,,,,
10623,41026463,Application area,300,330,treatment-resistant depression,0.94929638504982,vera-bernhard,,,,,,,,
10624,41027319,Application area,48,64,major depression,0.9679423272609711,vera-bernhard,,,,,,,,
10625,41027319,Application area,115,145,treatment-resistant depression,0.9756819009780884,vera-bernhard,,,,,,,,
10626,41027319,Application area,147,150,TRD,0.9776060581207275,vera-bernhard,,,,,,,,
10627,41035622,Dosage,931,937,120 mg,0.6860320866107941,vera-bernhard,120 mg,120.0,120.0,mg,,,,absolute
10628,41036801,Application area,31,53,Ketamine Use Disorders,0.7156585852305094,vera-bernhard,,,,,,,,
10629,41036801,Application area,210,232,Ketamine use disorders,0.6508689920107523,vera-bernhard,,,,,,,,
10630,41036801,Application area,234,238,KUDs,0.5974528789520264,vera-bernhard,,,,,,,,
10631,41036801,Dosage,908,913,25 mg,0.8151061832904816,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10632,41036801,Dosage,942,947,50 mg,0.7649084627628326,vera-bernhard,50 mg,50.0,50.0,mg,,,,absolute
10633,41048742,Dosage,2374,2380,100 μg,0.7329080998897552,vera-bernhard,100 μg,100.0,100.0,μg,,,,absolute
10634,41050149,Application area,46,76,treatment-resistant depression,0.7864222824573517,vera-bernhard,,,,,,,,
10635,41050149,Application area,126,135,disorders,0.5272150039672852,vera-bernhard,,,,,,,,
10636,41050149,Application area,435,465,treatment-resistant depression,0.7620092034339905,vera-bernhard,,,,,,,,
10637,41050149,Application area,467,470,TRD,0.6859870553016663,vera-bernhard,,,,,,,,
10638,41050149,Dosage,692,697,25 mg,0.8941612839698792,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10639,41051544,Dosage,832,837,20 mg,0.8582390546798706,vera-bernhard,20 mg,20.0,20.0,mg,,,,absolute
10640,41051544,Dosage,846,852,100 mg,0.5646299123764038,vera-bernhard,100 mg,100.0,100.0,mg,,,,absolute
10641,41070441,Application area,78,82,PTSD,0.8848086595535278,vera-bernhard,,,,,,,,
10642,41070441,Application area,130,160,post-traumatic stress disorder,0.8851961255073547,vera-bernhard,,,,,,,,
10643,41070441,Application area,162,166,PTSD,0.9562364220619202,vera-bernhard,,,,,,,,
10644,41073402,Dosage,1435,1447,0.1-10 mg/kg,0.9529819935560226,vera-bernhard,0.1-10 mg/kg,0.1,10.0,mg,kg,1.0,,relative_weight
10645,41076103,Application area,42,62,depressive disorders,0.8622564673423767,vera-bernhard,,,,,,,,
10646,41076103,Application area,421,431,depression,0.6238662600517273,vera-bernhard,,,,,,,,
10647,41082834,Application area,41,48,anxiety,0.5006311535835266,vera-bernhard,,,,,,,,
10648,41082834,Dosage,926,939,0.5-1.5 mg/kg,0.9789278268814087,vera-bernhard,0.5-1.5 mg/kg,0.5,1.5,mg,kg,1.0,,relative_weight
10649,41082834,Dosage,988,1000,45 to 145 mg,0.9596233516931534,vera-bernhard,45-145 mg,45.0,145.0,mg,,,,absolute
10650,41084764,Application area,200,230,treatment-resistant depression,0.9742710143327713,vera-bernhard,,,,,,,,
10651,41084764,Application area,232,235,TRD,0.9701123237609863,vera-bernhard,,,,,,,,
10652,41084764,Application area,635,638,TRD,0.5675824284553528,vera-bernhard,,,,,,,,
10653,41086424,Application area,24,46,Postoperative Delirium,0.7715917825698853,vera-bernhard,,,,,,,,
10654,41086424,Application area,293,315,postoperative delirium,0.7112945914268494,vera-bernhard,,,,,,,,
10655,41086424,Application area,317,320,POD,0.8677552342414856,vera-bernhard,,,,,,,,
10656,41086424,Application area,443,446,POD,0.8175048828125,vera-bernhard,,,,,,,,
10657,41089629,Dosage,993,1002,0.5 mg/kg,0.9654698173205057,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10658,41099491,Application area,183,208,major depressive disorder,0.9401071071624756,vera-bernhard,,,,,,,,
10659,41099491,Application area,210,213,MDD,0.9483042359352112,vera-bernhard,,,,,,,,
10660,41099491,Application area,519,522,MDD,0.8476014137268066,vera-bernhard,,,,,,,,
10661,41099491,Application area,615,618,MDD,0.9204573035240173,vera-bernhard,,,,,,,,
10662,41099491,Dosage,890,895,20 mg,0.944323718547821,vera-bernhard,20 mg,20.0,20.0,mg,,,,absolute
10663,41099491,Dosage,2098,2106,10-15 mg,0.9126306027173996,vera-bernhard,10-15 mg,10.0,15.0,mg,,,,absolute
10664,41101490,Application area,35,72,major depressive and bipolar disorder,0.8656530380249023,vera-bernhard,,,,,,,,
10665,41101490,Dosage,590,597,1 mg/kg,0.9842933863401413,vera-bernhard,1 mg/kg,1.0,1.0,mg,kg,1.0,,relative_weight
10666,41105111,Application area,320,324,PTSD,0.8302533030509949,vera-bernhard,,,,,,,,
10667,41105111,Application area,442,446,PTSD,0.6328355669975281,vera-bernhard,,,,,,,,
10668,41109203,Application area,85,91,cancer,0.8472509384155273,vera-bernhard,,,,,,,,
10669,41109203,Application area,96,106,depression,0.9292696118354797,vera-bernhard,,,,,,,,
10670,41109203,Application area,173,180,cancer-,0.7175045609474182,vera-bernhard,,,,,,,,
10671,41109203,Application area,188,198,depression,0.465412974357605,vera-bernhard,,,,,,,,
10672,41109203,Application area,554,560,cancer,0.7647027969360352,vera-bernhard,,,,,,,,
10673,41109203,Application area,565,575,depression,0.792248547077179,vera-bernhard,,,,,,,,
10674,41109417,Application area,55,85,treatment-resistant depression,0.9766409248113632,vera-bernhard,,,,,,,,
10675,41109417,Application area,168,198,Treatment-resistant depression,0.9740197062492371,vera-bernhard,,,,,,,,
10676,41109417,Application area,200,203,TRD,0.9835076332092285,vera-bernhard,,,,,,,,
10677,41109417,Application area,572,575,TRD,0.9788545370101929,vera-bernhard,,,,,,,,
10678,41109422,Application area,49,65,bipolar disorder,0.8628861904144287,vera-bernhard,,,,,,,,
10679,41109422,Application area,233,249,bipolar disorder,0.7336191236972809,vera-bernhard,,,,,,,,
10680,41109422,Application area,251,253,BD,0.8435247540473938,vera-bernhard,,,,,,,,
10681,41112936,Application area,2449,2456,anxiety,0.7029404640197754,vera-bernhard,,,,,,,,
10682,41112936,Application area,2458,2468,depression,0.4933546185493469,vera-bernhard,,,,,,,,
10683,41112936,Application area,2470,2474,PTSD,0.6711719036102295,vera-bernhard,,,,,,,,
10684,41112936,Application area,2479,2486,burnout,0.6182624101638794,vera-bernhard,,,,,,,,
10685,41117281,Application area,108,138,treatment-resistant depression,0.9605838358402252,vera-bernhard,,,,,,,,
10686,41117281,Application area,257,292,resistant major depressive disorder,0.9274594932794571,vera-bernhard,,,,,,,,
10687,41117281,Application area,294,297,MDD,0.8897985816001892,vera-bernhard,,,,,,,,
10688,41117281,Application area,378,401,treatment-resistant MDD,0.939719557762146,vera-bernhard,,,,,,,,
10689,41117281,Application area,499,529,treatment-resistant depression,0.9396393746137619,vera-bernhard,,,,,,,,
10690,41117366,Application area,165,190,major depressive disorder,0.9361576040585836,vera-bernhard,,,,,,,,
10691,41117366,Application area,464,494,treatment resistant depression,0.9450860818227133,vera-bernhard,,,,,,,,
10692,41117366,Application area,496,499,TDR,0.9109334945678711,vera-bernhard,,,,,,,,
10693,41121510,Application area,122,152,Treatment-resistant depression,0.9731473028659821,vera-bernhard,,,,,,,,
10694,41121510,Application area,154,157,TRD,0.9675211906433105,vera-bernhard,,,,,,,,
10695,41121510,Application area,223,231,suicidal,0.630535364151001,vera-bernhard,,,,,,,,
10696,41121510,Application area,333,336,TRD,0.9696075320243835,vera-bernhard,,,,,,,,
10697,41121510,Application area,354,364,depression,0.7447746992111206,vera-bernhard,,,,,,,,
10698,41121510,Application area,393,410,suicidal ideation,0.6523951888084412,vera-bernhard,,,,,,,,
10699,41123905,Application area,70,80,Depression,0.49274078011512756,vera-bernhard,,,,,,,,
10700,41123905,Application area,222,238,major depression,0.6485471129417419,vera-bernhard,,,,,,,,
10701,41123905,Dosage,1142,1151,0.5 mg/kg,0.9483288625876108,vera-bernhard,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
10702,41123905,Application area,2532,2542,depressive,0.48999136686325073,vera-bernhard,,,,,,,,
10703,41127918,Dosage,981,986,25 mg,0.9772475361824036,vera-bernhard,25 mg,25.0,25.0,mg,,,,absolute
10704,41132547,Application area,2973,2983,depression,0.5860897302627563,vera-bernhard,,,,,,,,
10705,41134316,Application area,34,54,resistant depression,0.9306742250919342,vera-bernhard,,,,,,,,
10706,41134316,Application area,185,230,treatment-resistant major depressive disorder,0.9168794453144073,vera-bernhard,,,,,,,,
10707,41134316,Application area,242,259,suicidal ideation,0.7541296184062958,vera-bernhard,,,,,,,,
10708,41139601,Dosage,493,501,10 mg/kg,0.9401678591966629,vera-bernhard,10 mg/kg,10.0,10.0,mg,kg,1.0,,relative_weight
10709,41152407,Application area,37,53,major depression,0.9172206521034241,vera-bernhard,,,,,,,,
10710,41152407,Application area,55,76,postpartum depression,0.9213645458221436,vera-bernhard,,,,,,,,
10711,41152407,Application area,81,105,perioperative depression,0.884680449962616,vera-bernhard,,,,,,,,
10712,41152407,Application area,218,243,major depressive disorder,0.895837128162384,vera-bernhard,,,,,,,,
10713,41152407,Application area,245,248,MDD,0.9522954821586609,vera-bernhard,,,,,,,,
10714,41152407,Application area,252,282,treatment resistant depression,0.9346610307693481,vera-bernhard,,,,,,,,
