study_id,task,label,probability,model,is_multilabel
3367,Regimen,Unknown,0.8554301261901855,pubmedbert_regimen_20250221,True
6174,Regimen,Unknown,0.8616358041763306,pubmedbert_regimen_20250221,True
5397,Regimen,Multiple Applications,0.7369972467422485,pubmedbert_regimen_20250221,True
3601,Regimen,Single Dose,0.6627075672149658,pubmedbert_regimen_20250221,True
5398,Regimen,Multiple Applications,0.7375873923301697,pubmedbert_regimen_20250221,True
1748,Regimen,Multiple Applications,0.4473212361335754,pubmedbert_regimen_20250221,True
1748,Regimen,Unknown,0.6311014890670776,pubmedbert_regimen_20250221,True
4059,Regimen,Unknown,0.8008548021316528,pubmedbert_regimen_20250221,True
3918,Regimen,Multiple Applications,0.9113780856132508,pubmedbert_regimen_20250221,True
4046,Regimen,Unknown,0.94517183303833,pubmedbert_regimen_20250221,True
3288,Regimen,Unknown,0.8882548809051514,pubmedbert_regimen_20250221,True
2214,Regimen,Multiple Applications,0.5319764614105225,pubmedbert_regimen_20250221,True
2214,Regimen,Unknown,0.6054162979125977,pubmedbert_regimen_20250221,True
1108,Regimen,Unknown,0.6536793112754822,pubmedbert_regimen_20250221,True
8906,Regimen,Unknown,0.7632136344909668,pubmedbert_regimen_20250221,True
3476,Regimen,Single Dose,0.6218317151069641,pubmedbert_regimen_20250221,True
2925,Regimen,Multiple Applications,0.6694101095199585,pubmedbert_regimen_20250221,True
7751,Regimen,Single Dose,0.5840084552764893,pubmedbert_regimen_20250221,True
5467,Regimen,Unknown,0.8802902698516846,pubmedbert_regimen_20250221,True
1107,Regimen,Unknown,0.7538976073265076,pubmedbert_regimen_20250221,True
317,Regimen,Multiple Applications,0.8085561394691467,pubmedbert_regimen_20250221,True
7839,Regimen,Multiple Applications,0.447172999382019,pubmedbert_regimen_20250221,True
7839,Regimen,Unknown,0.629154622554779,pubmedbert_regimen_20250221,True
4251,Regimen,Single Dose,0.6976416707038879,pubmedbert_regimen_20250221,True
4787,Regimen,Single Dose,0.5100097060203552,pubmedbert_regimen_20250221,True
4787,Regimen,Unknown,0.4839316606521606,pubmedbert_regimen_20250221,True
9025,Regimen,Unknown,0.832116961479187,pubmedbert_regimen_20250221,True
3491,Regimen,Single Dose,0.8392186164855957,pubmedbert_regimen_20250221,True
9125,Regimen,Unknown,0.784299373626709,pubmedbert_regimen_20250221,True
4460,Regimen,Single Dose,0.7840269207954407,pubmedbert_regimen_20250221,True
8981,Regimen,Multiple Applications,0.6485634446144104,pubmedbert_regimen_20250221,True
8981,Regimen,Unknown,0.534921407699585,pubmedbert_regimen_20250221,True
9302,Regimen,Unknown,0.8338559865951538,pubmedbert_regimen_20250221,True
8800,Regimen,Unknown,0.8072164058685303,pubmedbert_regimen_20250221,True
8508,Regimen,Unknown,0.9148604273796082,pubmedbert_regimen_20250221,True
7715,Regimen,Unknown,0.9471219778060912,pubmedbert_regimen_20250221,True
3904,Regimen,Single Dose,0.4825513064861297,pubmedbert_regimen_20250221,True
3904,Regimen,Unknown,0.4779821634292602,pubmedbert_regimen_20250221,True
8797,Regimen,Unknown,0.9433050155639648,pubmedbert_regimen_20250221,True
7269,Regimen,Unknown,0.6475408673286438,pubmedbert_regimen_20250221,True
6290,Regimen,Single Dose,0.5045625567436218,pubmedbert_regimen_20250221,True
6290,Regimen,Unknown,0.5162798762321472,pubmedbert_regimen_20250221,True
1058,Regimen,Unknown,0.9369223713874816,pubmedbert_regimen_20250221,True
2180,Regimen,Multiple Applications,0.6988201141357422,pubmedbert_regimen_20250221,True
8198,Regimen,Multiple Applications,0.6331458687782288,pubmedbert_regimen_20250221,True
8198,Regimen,Single Dose,0.6005436182022095,pubmedbert_regimen_20250221,True
1394,Regimen,Multiple Applications,0.4700774252414703,pubmedbert_regimen_20250221,True
1394,Regimen,Unknown,0.6632958054542542,pubmedbert_regimen_20250221,True
129,Regimen,Multiple Applications,0.7619191408157349,pubmedbert_regimen_20250221,True
513,Regimen,Single Dose,0.7278498411178589,pubmedbert_regimen_20250221,True
1440,Regimen,Single Dose,0.9184181094169616,pubmedbert_regimen_20250221,True
6086,Regimen,Single Dose,0.6781212091445923,pubmedbert_regimen_20250221,True
9308,Regimen,Multiple Applications,0.4968996345996856,pubmedbert_regimen_20250221,True
9308,Regimen,Unknown,0.6865260004997253,pubmedbert_regimen_20250221,True
8262,Regimen,Multiple Applications,0.4540627598762512,pubmedbert_regimen_20250221,True
8262,Regimen,Unknown,0.7293614745140076,pubmedbert_regimen_20250221,True
5432,Regimen,Unknown,0.7810050249099731,pubmedbert_regimen_20250221,True
3330,Regimen,Unknown,0.664355456829071,pubmedbert_regimen_20250221,True
9353,Regimen,Unknown,0.7895169258117676,pubmedbert_regimen_20250221,True
5357,Regimen,Unknown,0.7336549758911133,pubmedbert_regimen_20250221,True
8434,Regimen,Unknown,0.5934646725654602,pubmedbert_regimen_20250221,True
7140,Regimen,Unknown,0.9292823672294616,pubmedbert_regimen_20250221,True
7490,Regimen,Unknown,0.9092928767204284,pubmedbert_regimen_20250221,True
7131,Regimen,Single Dose,0.8777546286582947,pubmedbert_regimen_20250221,True
1106,Regimen,Multiple Applications,0.5087772607803345,pubmedbert_regimen_20250221,True
1106,Regimen,Unknown,0.4909444749355316,pubmedbert_regimen_20250221,True
6432,Regimen,Unknown,0.7239422798156738,pubmedbert_regimen_20250221,True
853,Regimen,Unknown,0.8631974458694458,pubmedbert_regimen_20250221,True
3303,Regimen,Multiple Applications,0.4422836303710937,pubmedbert_regimen_20250221,True
3303,Regimen,Unknown,0.4711107313632965,pubmedbert_regimen_20250221,True
8123,Regimen,Multiple Applications,0.609722375869751,pubmedbert_regimen_20250221,True
8123,Regimen,Unknown,0.5537945032119751,pubmedbert_regimen_20250221,True
2511,Regimen,Single Dose,0.8255940079689026,pubmedbert_regimen_20250221,True
1100,Regimen,Unknown,0.7518482804298401,pubmedbert_regimen_20250221,True
4606,Regimen,Unknown,0.8718581199645996,pubmedbert_regimen_20250221,True
3406,Regimen,Unknown,0.6913122534751892,pubmedbert_regimen_20250221,True
8680,Regimen,Single Dose,0.8374958634376526,pubmedbert_regimen_20250221,True
1180,Regimen,Multiple Applications,0.4845218956470489,pubmedbert_regimen_20250221,True
1180,Regimen,Unknown,0.6084787249565125,pubmedbert_regimen_20250221,True
6425,Regimen,Unknown,0.7171997427940369,pubmedbert_regimen_20250221,True
7814,Regimen,Multiple Applications,0.7292110919952393,pubmedbert_regimen_20250221,True
7814,Regimen,Unknown,0.514828085899353,pubmedbert_regimen_20250221,True
7488,Regimen,Unknown,0.801801860332489,pubmedbert_regimen_20250221,True
6263,Regimen,Unknown,0.4757920205593109,pubmedbert_regimen_20250221,True
3506,Regimen,Unknown,0.7968541383743286,pubmedbert_regimen_20250221,True
402,Regimen,Unknown,0.8400700092315674,pubmedbert_regimen_20250221,True
4583,Regimen,Single Dose,0.6326813101768494,pubmedbert_regimen_20250221,True
6391,Regimen,Single Dose,0.7560619115829468,pubmedbert_regimen_20250221,True
8010,Regimen,Unknown,0.8672967553138733,pubmedbert_regimen_20250221,True
6607,Regimen,Multiple Applications,0.5601735711097717,pubmedbert_regimen_20250221,True
6607,Regimen,Single Dose,0.5309221148490906,pubmedbert_regimen_20250221,True
1287,Regimen,Single Dose,0.7339752912521362,pubmedbert_regimen_20250221,True
250,Regimen,Unknown,0.7795640230178833,pubmedbert_regimen_20250221,True
2116,Regimen,Single Dose,0.4814306795597076,pubmedbert_regimen_20250221,True
2116,Regimen,Unknown,0.4929437935352325,pubmedbert_regimen_20250221,True
1006,Regimen,Unknown,0.8504297733306885,pubmedbert_regimen_20250221,True
647,Regimen,Unknown,0.6997187733650208,pubmedbert_regimen_20250221,True
7613,Regimen,Single Dose,0.7641940712928772,pubmedbert_regimen_20250221,True
8236,Regimen,Unknown,0.7567150592803955,pubmedbert_regimen_20250221,True
9101,Regimen,Unknown,0.8816619515419006,pubmedbert_regimen_20250221,True
3045,Regimen,Unknown,0.7888578772544861,pubmedbert_regimen_20250221,True
5896,Regimen,Unknown,0.7080876231193542,pubmedbert_regimen_20250221,True
7036,Regimen,Unknown,0.9521698951721193,pubmedbert_regimen_20250221,True
7267,Regimen,Unknown,0.8209407329559326,pubmedbert_regimen_20250221,True
7169,Regimen,Multiple Applications,0.4769703447818756,pubmedbert_regimen_20250221,True
7681,Regimen,Multiple Applications,0.5467681884765625,pubmedbert_regimen_20250221,True
7681,Regimen,Unknown,0.6363772749900818,pubmedbert_regimen_20250221,True
4054,Regimen,Single Dose,0.755744457244873,pubmedbert_regimen_20250221,True
5241,Regimen,Single Dose,0.5715595483779907,pubmedbert_regimen_20250221,True
2151,Regimen,Unknown,0.8693487048149109,pubmedbert_regimen_20250221,True
5516,Regimen,Unknown,0.8411690592765808,pubmedbert_regimen_20250221,True
4940,Regimen,Multiple Applications,0.4951551854610443,pubmedbert_regimen_20250221,True
4940,Regimen,Unknown,0.6534585356712341,pubmedbert_regimen_20250221,True
7998,Regimen,Unknown,0.8463178873062134,pubmedbert_regimen_20250221,True
7178,Regimen,Unknown,0.8464211225509644,pubmedbert_regimen_20250221,True
6291,Regimen,Single Dose,0.8714183568954468,pubmedbert_regimen_20250221,True
1651,Regimen,Single Dose,0.5666038393974304,pubmedbert_regimen_20250221,True
1171,Regimen,Unknown,0.9301259517669678,pubmedbert_regimen_20250221,True
3912,Regimen,Unknown,0.8360975980758667,pubmedbert_regimen_20250221,True
1273,Regimen,Single Dose,0.8220694661140442,pubmedbert_regimen_20250221,True
1953,Regimen,Unknown,0.9188100695610046,pubmedbert_regimen_20250221,True
4584,Regimen,Single Dose,0.5039097666740417,pubmedbert_regimen_20250221,True
8297,Regimen,Single Dose,0.6066900491714478,pubmedbert_regimen_20250221,True
9347,Regimen,Unknown,0.8141822218894958,pubmedbert_regimen_20250221,True
3126,Regimen,Unknown,0.8379261493682861,pubmedbert_regimen_20250221,True
2045,Regimen,Multiple Applications,0.4926558136940002,pubmedbert_regimen_20250221,True
1292,Regimen,Unknown,0.8705419301986694,pubmedbert_regimen_20250221,True
1506,Regimen,Unknown,0.8193469047546387,pubmedbert_regimen_20250221,True
2668,Regimen,Unknown,0.925722062587738,pubmedbert_regimen_20250221,True
1251,Regimen,Unknown,0.8316513895988464,pubmedbert_regimen_20250221,True
3450,Regimen,Multiple Applications,0.5002577900886536,pubmedbert_regimen_20250221,True
3450,Regimen,Single Dose,0.6093831658363342,pubmedbert_regimen_20250221,True
7343,Regimen,Unknown,0.802453339099884,pubmedbert_regimen_20250221,True
4435,Regimen,Unknown,0.8266034126281738,pubmedbert_regimen_20250221,True
3106,Regimen,Single Dose,0.5511289238929749,pubmedbert_regimen_20250221,True
3106,Regimen,Unknown,0.5239614248275757,pubmedbert_regimen_20250221,True
5454,Regimen,Unknown,0.8828302621841431,pubmedbert_regimen_20250221,True
1031,Regimen,Unknown,0.8282649517059326,pubmedbert_regimen_20250221,True
7678,Regimen,Single Dose,0.7895793914794922,pubmedbert_regimen_20250221,True
4431,Regimen,Unknown,0.7866024971008301,pubmedbert_regimen_20250221,True
9309,Regimen,Unknown,0.8819636106491089,pubmedbert_regimen_20250221,True
8397,Regimen,Unknown,0.9009058475494384,pubmedbert_regimen_20250221,True
4090,Regimen,Unknown,0.8896309733390808,pubmedbert_regimen_20250221,True
284,Regimen,Multiple Applications,0.7588669061660767,pubmedbert_regimen_20250221,True
284,Regimen,Unknown,0.4978407621383667,pubmedbert_regimen_20250221,True
643,Regimen,Single Dose,0.4302533268928528,pubmedbert_regimen_20250221,True
643,Regimen,Unknown,0.7025611400604248,pubmedbert_regimen_20250221,True
8435,Regimen,Unknown,0.9402069449424744,pubmedbert_regimen_20250221,True
3193,Regimen,Unknown,0.7766614556312561,pubmedbert_regimen_20250221,True
6092,Regimen,Multiple Applications,0.4439907371997833,pubmedbert_regimen_20250221,True
6092,Regimen,Unknown,0.5274057984352112,pubmedbert_regimen_20250221,True
1876,Regimen,Unknown,0.7145683765411377,pubmedbert_regimen_20250221,True
3474,Regimen,Multiple Applications,0.6465765833854675,pubmedbert_regimen_20250221,True
3474,Regimen,Unknown,0.4530008435249328,pubmedbert_regimen_20250221,True
2758,Regimen,Multiple Applications,0.5862112641334534,pubmedbert_regimen_20250221,True
2758,Regimen,Single Dose,0.7147282958030701,pubmedbert_regimen_20250221,True
7239,Regimen,Multiple Applications,0.8738206028938293,pubmedbert_regimen_20250221,True
4889,Regimen,Unknown,0.9334699511528016,pubmedbert_regimen_20250221,True
3276,Regimen,Unknown,0.4551898837089538,pubmedbert_regimen_20250221,True
3220,Regimen,Unknown,0.6703065633773804,pubmedbert_regimen_20250221,True
7079,Regimen,Single Dose,0.7275413274765015,pubmedbert_regimen_20250221,True
1951,Regimen,Unknown,0.8241048455238342,pubmedbert_regimen_20250221,True
9303,Regimen,Unknown,0.8330568671226501,pubmedbert_regimen_20250221,True
7136,Regimen,Unknown,0.9142698645591736,pubmedbert_regimen_20250221,True
7310,Regimen,Unknown,0.6338719129562378,pubmedbert_regimen_20250221,True
3186,Regimen,Unknown,0.6652689576148987,pubmedbert_regimen_20250221,True
6217,Regimen,Single Dose,0.8263729810714722,pubmedbert_regimen_20250221,True
4294,Regimen,Unknown,0.9343404173851012,pubmedbert_regimen_20250221,True
8110,Regimen,Unknown,0.8812509775161743,pubmedbert_regimen_20250221,True
5493,Regimen,Unknown,0.7341117262840271,pubmedbert_regimen_20250221,True
4963,Regimen,Unknown,0.7381069660186768,pubmedbert_regimen_20250221,True
3539,Regimen,Unknown,0.9139994978904724,pubmedbert_regimen_20250221,True
9090,Regimen,Single Dose,0.8255771994590759,pubmedbert_regimen_20250221,True
7748,Regimen,Single Dose,0.7529310584068298,pubmedbert_regimen_20250221,True
2859,Regimen,Unknown,0.927662193775177,pubmedbert_regimen_20250221,True
6556,Regimen,Single Dose,0.4862212538719177,pubmedbert_regimen_20250221,True
6556,Regimen,Unknown,0.5379793643951416,pubmedbert_regimen_20250221,True
5360,Regimen,Multiple Applications,0.5866150259971619,pubmedbert_regimen_20250221,True
5360,Regimen,Unknown,0.5204591751098633,pubmedbert_regimen_20250221,True
3284,Regimen,Unknown,0.7408247590065002,pubmedbert_regimen_20250221,True
4188,Regimen,Single Dose,0.7737312912940979,pubmedbert_regimen_20250221,True
5888,Regimen,Multiple Applications,0.7510477304458618,pubmedbert_regimen_20250221,True
3908,Regimen,Single Dose,0.7916861772537231,pubmedbert_regimen_20250221,True
9199,Regimen,Unknown,0.902855098247528,pubmedbert_regimen_20250221,True
5088,Regimen,Multiple Applications,0.9012093544006348,pubmedbert_regimen_20250221,True
2159,Regimen,Single Dose,0.503036618232727,pubmedbert_regimen_20250221,True
2159,Regimen,Unknown,0.4629007577896118,pubmedbert_regimen_20250221,True
7072,Regimen,Unknown,0.7940628528594971,pubmedbert_regimen_20250221,True
4850,Regimen,Unknown,0.916072428226471,pubmedbert_regimen_20250221,True
3513,Regimen,Unknown,0.9337946772575378,pubmedbert_regimen_20250221,True
2339,Regimen,Unknown,0.856279730796814,pubmedbert_regimen_20250221,True
792,Regimen,Multiple Applications,0.8461308479309082,pubmedbert_regimen_20250221,True
68,Regimen,Single Dose,0.6774206757545471,pubmedbert_regimen_20250221,True
1613,Regimen,Unknown,0.8874443173408508,pubmedbert_regimen_20250221,True
5355,Regimen,Unknown,0.7460424304008484,pubmedbert_regimen_20250221,True
2914,Regimen,Unknown,0.7212297916412354,pubmedbert_regimen_20250221,True
3475,Regimen,Single Dose,0.8170818090438843,pubmedbert_regimen_20250221,True
2624,Regimen,Unknown,0.7082270979881287,pubmedbert_regimen_20250221,True
2629,Regimen,Multiple Applications,0.6129999160766602,pubmedbert_regimen_20250221,True
2629,Regimen,Unknown,0.5509234070777893,pubmedbert_regimen_20250221,True
7529,Regimen,Unknown,0.8977789878845215,pubmedbert_regimen_20250221,True
9351,Regimen,Unknown,0.8880321979522705,pubmedbert_regimen_20250221,True
9400,Regimen,Multiple Applications,0.6811906695365906,pubmedbert_regimen_20250221,True
9400,Regimen,Unknown,0.5216128826141357,pubmedbert_regimen_20250221,True
6942,Regimen,Unknown,0.9316005110740662,pubmedbert_regimen_20250221,True
5159,Regimen,Multiple Applications,0.8936419486999512,pubmedbert_regimen_20250221,True
5826,Regimen,Single Dose,0.9183321595191956,pubmedbert_regimen_20250221,True
7160,Regimen,Unknown,0.8815110325813293,pubmedbert_regimen_20250221,True
1957,Regimen,Unknown,0.7337602376937866,pubmedbert_regimen_20250221,True
7749,Regimen,Unknown,0.8374525308609009,pubmedbert_regimen_20250221,True
6622,Regimen,Unknown,0.9127269983291626,pubmedbert_regimen_20250221,True
593,Regimen,Unknown,0.6659157276153564,pubmedbert_regimen_20250221,True
7141,Regimen,Multiple Applications,0.5184991359710693,pubmedbert_regimen_20250221,True
7141,Regimen,Single Dose,0.4725157618522644,pubmedbert_regimen_20250221,True
3242,Regimen,Unknown,0.5840957760810852,pubmedbert_regimen_20250221,True
488,Regimen,Unknown,0.8381869196891785,pubmedbert_regimen_20250221,True
5599,Regimen,Unknown,0.9389840960502625,pubmedbert_regimen_20250221,True
894,Regimen,Unknown,0.8084704875946045,pubmedbert_regimen_20250221,True
5563,Regimen,Unknown,0.7610674500465393,pubmedbert_regimen_20250221,True
281,Regimen,Unknown,0.8572718501091003,pubmedbert_regimen_20250221,True
4452,Regimen,Multiple Applications,0.6502174139022827,pubmedbert_regimen_20250221,True
4452,Regimen,Single Dose,0.544054388999939,pubmedbert_regimen_20250221,True
9053,Regimen,Multiple Applications,0.7803983688354492,pubmedbert_regimen_20250221,True
7928,Regimen,Unknown,0.774711012840271,pubmedbert_regimen_20250221,True
7785,Regimen,Single Dose,0.8707314729690552,pubmedbert_regimen_20250221,True
3722,Regimen,Unknown,0.882617712020874,pubmedbert_regimen_20250221,True
4105,Regimen,Multiple Applications,0.7401151061058044,pubmedbert_regimen_20250221,True
1914,Regimen,Single Dose,0.6960110068321228,pubmedbert_regimen_20250221,True
4126,Regimen,Unknown,0.762417733669281,pubmedbert_regimen_20250221,True
2076,Regimen,Single Dose,0.8542293310165405,pubmedbert_regimen_20250221,True
7366,Regimen,Unknown,0.7818988561630249,pubmedbert_regimen_20250221,True
489,Regimen,Unknown,0.6905084848403931,pubmedbert_regimen_20250221,True
7744,Regimen,Single Dose,0.7965629696846008,pubmedbert_regimen_20250221,True
4475,Regimen,Unknown,0.8510702252388,pubmedbert_regimen_20250221,True
9148,Regimen,Single Dose,0.6447749137878418,pubmedbert_regimen_20250221,True
8346,Regimen,Multiple Applications,0.4904500246047973,pubmedbert_regimen_20250221,True
8346,Regimen,Unknown,0.5919849872589111,pubmedbert_regimen_20250221,True
